cell_id,ite,ite_lo,ite_hi,depth_zone,bathymetry,vessel_density,dvm_amplitude,is_treated,is_post_covid
LAT52.3_LON3.6,-0.34645448276946705,-0.35247781320276816,-0.34043115233616594,shallow,95,0.2190254651530646,1.8575005217041516,1,0
LAT56.0_LON4.5,-0.3441849021492873,-0.3524503226842695,-0.335919481614305,shallow,95,0.05301820223035002,1.8725989920230919,1,0
LAT56.5_LON2.7,-0.33787890045778585,-0.3507694209577322,-0.324988379957839,shallow,95,0.003949355049468054,1.7286498384178712,1,0
LAT50.5_LON-2.2,-0.34534319731520985,-0.3525128756023193,-0.3381735190281004,shallow,60,0.0015758234534730788,1.5574838263798934,1,0
LAT51.1_LON1.8,-0.34864731462301335,-0.35496255268150273,-0.34233207656452386,shallow,60,0.28008512525522306,1.596901966299645,1,0
LAT42.0_LON-39.8,-0.34510278264982747,-0.3518473076205136,-0.33835825767914135,deep,4500,0.008296164682227717,0.9006082421420405,0,0
LAT55.1_LON5.5,-0.3480853856163809,-0.3544085882877834,-0.34176218294497845,shallow,95,0.015587497002471716,1.6712428183159715,1,0
LAT56.2_LON5.2,-0.34366858095442204,-0.3526135728398212,-0.3347235890690231,shallow,95,0.1109933908480905,1.6100907690279582,1,1
LAT36.5_LON-31.9,-0.2632280897263791,-0.43166137740627364,-0.09479480204648472,deep,4200,0.010941196944274006,-0.19841585942819837,0,1
LAT50.0_LON-1.4,-0.3454044825676423,-0.3558995251155928,-0.33490944001969175,shallow,60,0.03989940200578816,2.1556288057939064,1,0
LAT52.1_LON4.7,-0.3429831075478799,-0.3561313935380799,-0.32983482155767985,shallow,95,0.025395108691583027,1.3222172745085428,1,1
LAT56.6_LON6.4,-0.34609962433076547,-0.3510328648829855,-0.3411663837785454,shallow,95,0.6521865844943315,1.5740092196061943,1,0
LAT48.5_LON-4.8,-0.34426961602703454,-0.3510376068059291,-0.33750162524813976,shallow,60,0.1042366629321331,1.5336879585912984,1,0
LAT52.8_LON3.9,-0.34391509666620534,-0.3552475605972963,-0.3325826327351143,shallow,95,0.203351199896494,1.8798914325133154,1,1
LAT57.7_LON3.0,-0.34401801754324474,-0.3538687436299558,-0.3341672914565338,shallow,95,0.017667136124905992,2.317351815680444,1,0
LAT52.2_LON3.6,-0.3466747629316399,-0.35245265985070146,-0.34089686601257835,shallow,95,0.1495240936198674,1.1968349963720013,1,0
LAT55.3_LON4.9,-0.34436174360996297,-0.3543768315950655,-0.3343466556248603,shallow,95,0.09437027274830963,1.601769542449349,1,1
LAT50.2_LON-2.7,-0.3469718177465542,-0.3524630447698127,-0.34148059072329584,shallow,60,1.6062315280708261,0.5188225641660202,1,0
LAT57.4_LON3.9,-0.34627560618276804,-0.3545829438014853,-0.33796826856405077,shallow,95,0.27641286882368366,1.7934342308077695,1,1
LAT50.6_LON-5.0,-0.3440381987858408,-0.35348361462875894,-0.33459278294292244,shallow,60,0.032009088834668076,1.874604875419765,1,1
LAT53.8_LON7.9,-0.3463801481530613,-0.3548246250415624,-0.33793567126456014,shallow,95,0.1004916331261882,1.8917888172010837,1,0
LAT55.0_LON4.0,-0.34749527982793543,-0.35228371624425975,-0.3427068434116112,shallow,95,0.008455706310732098,2.1469338920745242,1,0
LAT52.2_LON2.1,-0.34703285780613563,-0.35229442444982745,-0.3417712911624438,shallow,95,0.05445127791095076,1.622600075513085,1,0
LAT39.9_LON-35.1,-0.33426295927351146,-0.3714130868694829,-0.29711283167754005,deep,4200,0.032174228415049806,0.18130397541039622,0,0
LAT52.8_LON3.0,-0.3495377105826385,-0.35981249246542135,-0.33926292869985586,shallow,95,0.18048076750159428,1.4056958931009287,1,0
LAT37.3_LON-33.3,-0.34377572389745803,-0.35369182569968544,-0.3338596220952307,deep,4200,0.07993875280851001,0.6590981976611877,0,0
LAT49.6_LON-3.1,-0.3457962884173574,-0.3515761933527159,-0.3400163834819984,shallow,60,0.09496925359918572,1.32993442767247,1,0
LAT56.0_LON4.7,-0.3432873360223598,-0.3529490276105654,-0.33362564443415427,shallow,95,0.2402724915035338,1.3024255120554153,1,0
LAT49.6_LON-4.1,-0.3450935827356834,-0.35500113060913435,-0.3351860348622325,shallow,60,0.040299655565018445,1.361005265070903,1,1
LAT36.1_LON-38.0,-0.3427161747211167,-0.3631623720613577,-0.3222699773808757,deep,4200,0.01005112259577589,-0.0018873025468418014,0,0
LAT52.5_LON2.7,-0.3440678926295516,-0.3561280898135387,-0.3320076954455644,shallow,95,0.07349830917362268,1.881828842091537,1,1
LAT55.3_LON6.9,-0.33385858759465153,-0.3620857635336808,-0.305631411655622,shallow,95,0.009121862584136348,1.7836405546785323,1,0
LAT58.0_LON7.9,-0.34652652590882566,-0.3522785197207731,-0.3407745320968783,shallow,95,0.008732804928660756,2.2636455703163745,1,0
LAT53.0_LON2.2,-0.34420438556606464,-0.3559359208150954,-0.3324728503170338,shallow,95,0.13772920901429803,1.9215853433619527,1,0
LAT55.2_LON4.5,-0.3449812976590463,-0.35471603832281273,-0.3352465569952797,shallow,95,0.015621084713735797,1.9019756917767958,1,0
LAT57.3_LON6.5,-0.34568685324667975,-0.3531408876694929,-0.3382328188238666,shallow,95,0.06372708417171415,2.069538981034868,1,0
LAT39.6_LON-39.7,-0.34367426258114186,-0.3555140184755642,-0.33183450668672,deep,4200,0.04268158408882944,0.37365744555898706,0,0
LAT52.3_LON2.7,-0.34699431018819277,-0.3519472962011003,-0.3420413241752852,shallow,95,0.36151293326310724,1.7037014152626988,1,0
LAT52.9_LON3.1,-0.34732537615105863,-0.35486848571528373,-0.3397822665868335,shallow,95,0.21472064015938502,1.6660099264898185,1,0
LAT55.6_LON4.3,-0.34602629633906123,-0.3509099586916371,-0.34114263398648537,shallow,95,0.05507544954527489,2.146426164452062,1,0
LAT55.0_LON7.6,-0.3460585700676819,-0.3566899987953519,-0.33542714134001195,shallow,95,0.612488708756128,1.9468055741579098,1,0
LAT55.2_LON6.5,-0.34568685324667975,-0.3531408876694929,-0.3382328188238666,shallow,95,0.009379368370494294,1.3735248395968236,1,1
LAT36.7_LON-37.0,-0.33583881090554907,-0.3677239905482408,-0.30395363126285746,deep,4200,0.026814189492490405,0.6068634512563673,0,0
LAT48.5_LON-4.8,-0.3428681714625637,-0.35255401280901144,-0.333182330116116,shallow,60,0.20198809861436012,1.8332218435399872,1,0
LAT50.7_LON-2.7,-0.34096218180819754,-0.35308372156516066,-0.3288406420512343,shallow,60,0.3466755618122,0.99688879287655,1,0
LAT55.7_LON5.5,-0.3489276197714978,-0.35682218425738726,-0.3410330552856083,shallow,95,0.06254311734965531,2.3471288753015647,1,0
LAT41.2_LON-40.2,-0.34510000045486156,-0.35708588841193506,-0.33311411249778805,deep,4500,0.013342718299655715,0.7446849912884028,0,0
LAT50.6_LON-2.2,-0.34795909862968843,-0.3573592204304008,-0.3385589768289763,shallow,60,0.7550349553608826,1.5651015190693276,1,0
LAT56.3_LON4.6,-0.3460585700676819,-0.3566899987953519,-0.33542714134001195,shallow,95,0.24519309120372149,1.928636020349323,1,0
LAT52.0_LON1.8,-0.3437180795342234,-0.35509975840651803,-0.33233640066192877,shallow,60,0.010014735908573137,1.391539608200568,1,0
LAT56.3_LON6.1,-0.34568685324667975,-0.3531408876694929,-0.3382328188238666,shallow,95,0.06563318678595066,2.009047614390661,1,0
LAT52.1_LON2.1,-0.34444824923785206,-0.35475841271463365,-0.33413808576107046,shallow,95,0.11991932511651969,1.4997414604752926,1,0
LAT36.1_LON-34.6,-0.32353049437431564,-0.38502416869151174,-0.2620368200571194,deep,4200,0.028941411205882124,0.426842552799824,0,0
LAT39.7_LON-34.9,-0.3331393766623799,-0.3795641201289708,-0.28671463319578905,deep,4200,0.014635845183322794,0.3766155653658693,0,0
LAT49.3_LON-3.1,-0.34633123545274475,-0.35757781835636715,-0.33508465254912245,shallow,60,0.9525502904252428,1.0814667271607208,1,0
LAT56.9_LON5.8,-0.34653819839677386,-0.351138333628961,-0.34193806316458647,shallow,95,0.04487598122474934,1.7772620607848384,1,0
LAT50.1_LON-3.5,-0.34644718275348985,-0.35553967151775495,-0.33735469398922474,shallow,60,0.8317940715030602,1.266534943366034,1,0
LAT48.7_LON-2.4,-0.3476243546679124,-0.3531163216319646,-0.34213238770386023,shallow,60,0.43199114739890154,1.03336509858014,1,0
LAT50.4_LON-0.3,-0.34391410267580147,-0.3571014913288428,-0.3307267140227601,shallow,60,0.9436159592289973,0.9863342535105648,1,0
LAT49.8_LON-0.3,-0.3420950341968877,-0.34839885069836235,-0.33579121769541304,shallow,60,0.7583741336557197,1.302438515973302,1,0
LAT35.3_LON-37.2,-0.34176548160344583,-0.351112181835491,-0.332418781371401,deep,4200,0.006840697194117593,-0.17480207398799857,0,0
LAT55.2_LON5.3,-0.34627560618276804,-0.3545829438014853,-0.33796826856405077,shallow,95,0.0036862513112327615,1.7961839185570945,1,1
LAT35.8_LON-34.9,-0.3313141929745907,-0.36274812625415104,-0.2998802596950303,deep,4200,0.01250582449399239,0.5683093344841474,0,0
LAT41.3_LON-35.3,-0.3363153553478,-0.35805901167233495,-0.31457169902326493,deep,4500,0.0037058441428034746,0.5371842203710359,0,0
LAT56.4_LON2.4,-0.346971756073698,-0.35718611387313093,-0.33675739827426454,shallow,95,0.1917382487269384,2.3062167464096572,1,0
LAT35.1_LON-30.6,-0.33083906699189886,-0.36695203745650307,-0.29472609652729487,deep,4200,0.013337120347778373,-0.24501484647552854,0,0
LAT50.2_LON-1.8,-0.3455826712477971,-0.35281316343839536,-0.3383521790571989,shallow,60,0.009958756389799671,2.4029829463646224,1,0
LAT45.0_LON-39.8,-0.34388161848511944,-0.35445840823049163,-0.33330482873974726,deep,4500,0.009955957413860995,0.21586435942264928,0,0
LAT53.2_LON5.3,-0.34798916889505666,-0.3572343409373297,-0.3387439968527836,shallow,95,3.9416662625645187,0.2022896605748019,1,0
LAT56.9_LON8.0,-0.3467957073129088,-0.3520122348122197,-0.34157917981359803,shallow,95,0.513827605893832,1.4532524467462145,1,0
LAT40.5_LON-35.4,-0.3401910843746459,-0.35575996148392275,-0.32462220726536894,deep,4500,0.03561696881961799,0.9305191470466792,0,0
LAT53.0_LON4.8,-0.34818017461024414,-0.36076565398733135,-0.33559469523315705,shallow,95,1.4439105164593438,1.334286247567507,1,0
LAT37.8_LON-31.3,-0.2764360864067059,-0.3937481603354785,-0.15912401247793356,deep,4200,0.03197270214746532,0.09789089639260438,0,0
LAT54.5_LON6.1,-0.34503464696400604,-0.35566917547277754,-0.3344001184552343,shallow,95,0.23343459328535482,0.8913336807216994,1,0
LAT54.0_LON2.3,-0.3369185735293455,-0.35243660743488864,-0.3214005396238023,shallow,95,0.02313633510907366,2.161693897815862,1,0
LAT39.6_LON-38.1,-0.32579809610187155,-0.3748850363319863,-0.2767111558717568,deep,4200,0.002936125759668312,0.48816347617571426,0,0
LAT56.3_LON2.8,-0.34624298005626425,-0.3525833705148981,-0.3399025895976303,shallow,95,0.10360969232187026,1.5331933446184172,1,0
LAT50.4_LON0.9,-0.34146412649938296,-0.3549812620863923,-0.3279469909123736,shallow,60,1.7325549101350295,0.9029875688407042,1,0
LAT40.3_LON-38.1,-0.347110355180463,-0.3552114667603082,-0.3390092436006176,deep,4500,0.010182674464893538,0.4427176710191871,0,0
LAT41.5_LON-39.2,-0.33627503920295226,-0.3766623559876318,-0.2958877224182727,deep,4500,0.010065117475469256,0.09693964381075205,0,0
LAT49.8_LON-4.7,-0.34535841152641295,-0.35404697428358756,-0.3366698487692387,shallow,60,0.40284261197355736,1.5276465568597015,1,0
LAT40.3_LON-44.5,-0.3465571798892103,-0.3522075678253218,-0.3409067919530988,deep,4500,0.031650819914517896,-0.01774006971724923,0,0
LAT38.2_LON-37.8,-0.33378678901419134,-0.3745442997047013,-0.2930292783236816,deep,4200,0.004789047831070049,0.02550970204791582,0,0
LAT50.7_LON-0.8,-0.3436733023960932,-0.3516277504289348,-0.33571885436325166,shallow,60,0.6550359419999009,1.63172750106702,1,0
LAT50.4_LON-0.3,-0.3471238518971148,-0.35347152070717724,-0.3407761830870524,shallow,60,2.05530482562345,1.0401137894104653,1,0
LAT53.9_LON6.8,-0.345720470886176,-0.3523609626157741,-0.33907997915657795,shallow,95,0.007881916243304067,1.2836647972189503,1,1
LAT57.9_LON4.0,-0.34448218671879205,-0.35474076486798356,-0.33422360856960065,shallow,95,0.12894602251874115,1.6241701785395328,1,1
LAT40.4_LON-41.8,-0.3447534662932277,-0.3542496847960156,-0.33525724779043975,deep,4500,0.020007080009636885,-0.007949782076434375,0,1
LAT53.9_LON7.7,-0.3432631407314657,-0.35735677261824195,-0.32916950884468943,shallow,95,0.3575803720692713,1.1629076075746625,1,0
LAT53.5_LON6.5,-0.34626569589219713,-0.35497879729859816,-0.3375525944857961,shallow,95,0.6584003110781862,1.232223372802033,1,1
LAT53.8_LON7.7,-0.34597607447867923,-0.35106427979921806,-0.3408878691581402,shallow,95,0.6637827418082549,1.245625620244264,1,0
LAT53.4_LON2.2,-0.3437131072768711,-0.35348113841455714,-0.33394507613918517,shallow,95,0.124663589332571,1.563123071540658,1,0
LAT49.4_LON-2.6,-0.3437180795342234,-0.35509975840651803,-0.33233640066192877,shallow,60,0.08082882715700815,2.0918333722665343,1,0
LAT53.4_LON6.1,-0.3460516638955973,-0.3561343529016837,-0.3359689748895106,shallow,95,0.2707225507403608,2.02744929553521,1,0
LAT49.8_LON0.2,-0.3452096336665243,-0.3553692494356417,-0.3350500178974069,shallow,60,0.057821244941113424,1.1997640028559293,1,1
LAT42.5_LON-39.5,-0.3366497057770117,-0.36909223575489974,-0.30420717579912343,deep,4500,0.03593605207662675,0.13657216161344696,0,0
LAT54.2_LON4.5,-0.3433646795459225,-0.3545469864111874,-0.3321823726806573,shallow,95,0.043619241028285,1.4179271187697193,1,0
LAT40.1_LON-40.4,-0.3469516097422683,-0.3693352044154339,-0.3245680150691025,deep,4500,0.012178344309167614,0.18541099960626162,0,0
LAT56.3_LON6.8,-0.34377256777332504,-0.35377649495106867,-0.33376864059558087,shallow,95,0.3483437514716493,1.765682335653372,1,0
LAT55.4_LON6.4,-0.3437495962640717,-0.3541396375673094,-0.3333595549608341,shallow,95,0.01402286945275333,1.556014628929435,1,0
LAT57.7_LON6.8,-0.34836121265225123,-0.35668491510227657,-0.3400375102022259,shallow,95,0.9593713947877897,1.36047007699103,1,0
LAT35.7_LON-33.7,-0.26905829977234913,-0.44525165539976147,-0.09286494414493682,deep,4200,0.011425419781664491,0.0788410718666227,0,0
LAT54.8_LON2.5,-0.3419860554843761,-0.34985085849241165,-0.33412125247634056,shallow,95,0.020734813753691954,1.4922606230235371,1,0
LAT37.1_LON-38.5,-0.32353049437431564,-0.38502416869151174,-0.2620368200571194,deep,4200,0.0066531658062264805,0.43776561108701084,0,0
LAT55.1_LON3.3,-0.3435155962754207,-0.35285275617248657,-0.33417843637835487,shallow,95,0.17752504891035528,2.1881988661239937,1,1
LAT49.8_LON-3.1,-0.3473034300379778,-0.35320126063191937,-0.34140559944403615,shallow,60,1.202218944154903,1.5080091154111699,1,0
LAT48.8_LON-2.4,-0.34653635529788923,-0.3559606702406634,-0.33711204035511494,shallow,60,1.1849240718298404,1.3967307778991604,1,1
LAT50.1_LON-5.0,-0.3478116752995293,-0.3571617852551973,-0.33846156534386135,shallow,60,0.299414853087701,2.155453712518702,1,1
LAT35.1_LON-38.3,-0.3436819582935748,-0.35553923279528743,-0.33182468379186214,deep,4200,0.001838927191708371,0.5232916134861227,0,0
LAT38.8_LON-37.9,-0.3331393766623799,-0.3795641201289708,-0.28671463319578905,deep,4200,0.02076840146495603,0.16177072064431255,0,0
LAT37.4_LON-39.8,-0.34643320192891014,-0.3546953681625967,-0.33817103569522344,deep,4200,0.013283939804943573,0.2454666142959256,0,0
LAT48.7_LON-2.9,-0.34584634901922556,-0.35370208135284387,-0.33799061668560726,shallow,60,0.0517922507692111,1.6759605282195287,1,1
LAT40.6_LON-36.6,-0.33084776944271405,-0.3691669138145587,-0.2925286250708696,deep,4500,0.06240596752866033,0.18000048012523728,0,1
LAT56.0_LON5.1,-0.34597607447867923,-0.35106427979921806,-0.3408878691581402,shallow,95,0.24139208187900307,1.9060675018630642,1,0
LAT37.4_LON-32.2,-0.33674386944056545,-0.36696371152034823,-0.30652402736078266,deep,4200,0.020950334900969796,0.1247820237678249,0,0
LAT44.7_LON-37.0,-0.33953016473843883,-0.35434598504021503,-0.32471434443666275,deep,4500,0.0030620796769086113,-0.171616325914143,0,0
LAT37.4_LON-32.1,-0.33425126770816777,-0.3703748388280696,-0.2981276965882658,deep,4200,0.047963251685106,0.7850635695285588,0,0
LAT49.7_LON-4.0,-0.3460372593097257,-0.3554329439677168,-0.33664157465173467,shallow,60,1.201709530534065,1.1620875970734397,1,0
LAT35.8_LON-33.5,-0.3413685827291614,-0.3504869694511521,-0.33225019600717076,deep,4200,0.004903805844555655,0.145357070264468,0,0
LAT53.9_LON5.8,-0.34398362648535497,-0.35493651069112964,-0.3330307422795803,shallow,95,0.06640850312096318,1.712800498252833,1,0
LAT53.3_LON6.9,-0.3467858763637514,-0.353275202732389,-0.3402965499951137,shallow,95,0.03711721992274689,1.993761837445867,1,0
LAT55.5_LON5.2,-0.34863078902887323,-0.35564362597938276,-0.34161795207836404,shallow,95,0.14024268940722667,1.4998709039287714,1,0
LAT39.7_LON-37.8,-0.34548872653358026,-0.35566963918064604,-0.3353078138865145,deep,4200,0.011912441594993647,0.12965763059288,0,0
LAT50.1_LON-1.7,-0.3492952142475405,-0.35406654864633047,-0.34452387984875066,shallow,60,0.009989545125125078,1.7928169720926117,1,0
LAT54.6_LON5.7,-0.3496853898113223,-0.35993660880252343,-0.33943417082012195,shallow,95,1.333437735135847,1.0257394068500814,1,0
LAT54.3_LON3.9,-0.34717456275956915,-0.35282313297934587,-0.34152599253979243,shallow,95,0.03173758816861677,2.365816055849945,1,0
LAT44.5_LON-44.2,-0.342089122325571,-0.3580482298486022,-0.3261300148025399,deep,4500,0.07545199437881667,0.6150277133951735,0,0
LAT50.5_LON1.1,-0.3451619659062,-0.35680375586457724,-0.3335201759478228,shallow,60,0.3876777603378255,1.7436604925802426,1,0
LAT51.5_LON1.0,-0.34609194616909117,-0.3571914182087649,-0.33499247412941746,shallow,60,0.018050595828504237,1.862115645139078,1,0
LAT41.5_LON-44.7,-0.34373726142268546,-0.3547784852030841,-0.33269603764228706,deep,4500,0.12517020397747083,0.3965477156117107,0,0
LAT56.6_LON7.6,-0.343564120008036,-0.3527624199837295,-0.3343658200323426,shallow,95,0.03231697618792214,2.2198552949304613,1,0
LAT48.9_LON-3.1,-0.3485628237098635,-0.357052934815898,-0.34007271260382904,shallow,60,0.10740790267064995,1.2968138303373111,1,0
LAT49.6_LON-2.1,-0.34789855660552094,-0.35796206642637407,-0.3378350467846676,shallow,60,0.01747120780919886,1.2525215440287938,1,1
LAT54.3_LON4.8,-0.3500151423691413,-0.35975904573301404,-0.3402712390052685,shallow,95,0.23272925134880917,1.6387735913561756,1,0
LAT39.5_LON-35.9,-0.33377637641938956,-0.3745501275817309,-0.29300262525704823,deep,4200,0.029708330613078607,0.8841194327488122,0,1
LAT51.0_LON1.7,-0.3428156510857831,-0.3527486410867365,-0.3328826610848297,shallow,60,0.08140261722443616,1.8664326365633939,1,1
LAT53.2_LON4.8,-0.34851791368006774,-0.3557036412159107,-0.3413321861442248,shallow,95,3.041252496948943,0.7919420194919052,1,0
LAT54.5_LON5.4,-0.34376319044277354,-0.35495900967180793,-0.33256737121373925,shallow,95,0.0967046186811632,1.842774945798371,1,0
LAT38.4_LON-34.3,-0.32783822770522625,-0.35611102882188694,-0.29956542658856555,deep,4200,0.013807348305475486,0.12225329437987907,0,0
LAT54.8_LON8.0,-0.34430306483286194,-0.35201004250999446,-0.3365960871557293,shallow,95,0.11083384921958611,1.5792952557873345,1,0
LAT48.1_LON-4.7,-0.3445972705223767,-0.3543237263107084,-0.3348708147340451,shallow,60,0.09610843680622577,1.29915162661052,1,1
LAT49.9_LON-3.9,-0.34736078695677747,-0.35210907471994013,-0.3426124991936147,shallow,60,1.2011609312500846,1.1581698526423558,1,0
LAT40.2_LON-35.8,-0.3386062043623179,-0.370151500255435,-0.307060908469201,deep,4500,0.012200736116676998,0.39551097324766027,0,0
LAT55.9_LON6.8,-0.34436174360996297,-0.3543768315950655,-0.3343466556248603,shallow,95,0.17822479289502363,2.136585068119969,1,1
LAT37.8_LON-30.8,-0.343646528018685,-0.3528210381414621,-0.33447201789590825,deep,4200,0.3208298179944906,0.31592438145885415,0,0
LAT54.0_LON6.7,-0.3461331265080289,-0.3542753749005003,-0.3379908781155575,shallow,95,0.027541923236545463,1.5343318642800456,1,0
LAT53.3_LON3.7,-0.35490336964110974,-0.3782077389813031,-0.33159900030091616,shallow,95,0.024896890974499177,2.039797978714455,1,0
LAT54.9_LON6.2,-0.3507837740873386,-0.3603405250801119,-0.3412270230945654,shallow,95,0.22001350365941624,1.8242226035329743,1,0
LAT35.3_LON-39.7,-0.33442725689189245,-0.3731572611736975,-0.2956972526100876,deep,4200,0.011873255931852223,0.16509919170961201,0,0
LAT41.9_LON-39.2,-0.3437796688661983,-0.3546661505166552,-0.33289318721574157,deep,4500,0.009706848555319069,0.024970630168883123,0,0
LAT57.4_LON6.6,-0.3432873360223598,-0.3529490276105654,-0.33362564443415427,shallow,95,0.002524676296683334,2.058658065559697,1,1
LAT41.7_LON-38.5,-0.33919187855359617,-0.3627908651001462,-0.31559289200704604,deep,4500,0.019657208017302724,-0.13160836295137057,0,1
LAT52.1_LON3.1,-0.34362017911327813,-0.352466253425763,-0.3347741048007933,shallow,95,0.07886954399993679,1.826826566042214,1,1
LAT57.4_LON7.4,-0.3508574733023532,-0.3606534480488882,-0.34106149855581813,shallow,95,0.6511005818301262,1.3072278507044857,1,0
LAT57.2_LON3.4,-0.34400485783946483,-0.35201030690827106,-0.33599940877065826,shallow,95,0.06003523490860403,2.4118171725458524,1,0
LAT49.4_LON-5.0,-0.3437180795342234,-0.35509975840651803,-0.33233640066192877,shallow,60,0.4349832526773433,1.2440479266931308,1,0
LAT52.6_LON2.5,-0.3444387063624899,-0.3545592600784041,-0.3343181526465757,shallow,95,0.0763504656551308,1.765513770091858,1,1
LAT51.4_LON-5.0,-0.34854410832954485,-0.35455963073527225,-0.34252858592381713,shallow,60,0.09689774802093166,1.626037234385195,1,0
LAT49.7_LON-3.5,-0.34769975142422743,-0.35310331007400847,-0.3422961927744464,shallow,60,1.1286254697993652,1.3518696321532717,1,0
LAT41.1_LON-37.2,-0.34102045190740515,-0.3562801369150056,-0.32576076689980493,deep,4500,0.05443168507938004,0.4065920366676082,0,0
LAT55.0_LON6.8,-0.3463668645732533,-0.35621733959414803,-0.3365163895523585,shallow,95,0.14980399121373475,1.6353316939973956,1,0
LAT38.5_LON-35.0,-0.3337443019921545,-0.37310431771778596,-0.2943842862665227,deep,4200,0.017532785279849673,-0.40406022136290437,0,0
LAT56.6_LON5.8,-0.3437495962640717,-0.3541396375673094,-0.3333595549608341,shallow,95,0.05281667596276554,1.8285278380220888,1,0
LAT52.4_LON2.2,-0.34703285780613563,-0.35229442444982745,-0.3417712911624438,shallow,95,0.12960378186432941,1.8600912525459334,1,0
LAT55.0_LON6.9,-0.3426203989277851,-0.35375769170733484,-0.3314831061482354,shallow,95,0.10775497568704545,2.138234058086187,1,0
LAT55.1_LON4.0,-0.3464735126566158,-0.3527432580240293,-0.340203767289202,shallow,95,0.015122866996651945,1.779929046511839,1,0
LAT39.9_LON-35.9,-0.33710014260195886,-0.3683040748837201,-0.30589621032019787,deep,4200,0.08161813837171399,0.5395883615352094,0,0
LAT39.0_LON-30.2,-0.3374858892249905,-0.3679720923914729,-0.3069996860585078,deep,4200,0.13421089625938565,-0.17892386826052914,0,0
LAT55.2_LON6.3,-0.34866203721890526,-0.3557297250457712,-0.34159434939203953,shallow,95,0.26611263736936586,1.4869237706157894,1,0
LAT39.0_LON-34.9,-0.32855448746017885,-0.3655182933610991,-0.2915906815592587,deep,4200,0.010888016401439216,0.24815669906863752,0,0
LAT50.6_LON-3.1,-0.34711653697843814,-0.3535343578292486,-0.34069871612762737,shallow,60,0.6698397257395441,0.945577819148584,1,0
LAT57.8_LON6.0,-0.3471871102159762,-0.35260512427609997,-0.3417690961558522,shallow,95,0.12023560939758976,1.2399309899615358,1,0
LAT56.8_LON7.5,-0.3453774936723443,-0.35712620767316405,-0.3336287796715246,shallow,95,0.4697437348597272,1.6967201966160792,1,0
LAT53.6_LON6.3,-0.3440923365887248,-0.35221616970531033,-0.3359685034721393,shallow,95,1.1601699286282137,1.2326228147976137,1,0
LAT54.4_LON5.0,-0.34408201140905736,-0.3556645886444394,-0.3324994341736752,shallow,95,0.009583693614017445,1.8252578328376792,1,0
LAT57.5_LON7.4,-0.3479373907022577,-0.35671082842533763,-0.3391639529791779,shallow,95,1.982587430736718,1.2422160107096627,1,0
LAT37.5_LON-39.6,-0.346338180390829,-0.3541615490614791,-0.3385148117201783,deep,4200,0.0065468047205568935,0.23042415031881935,0,0
LAT41.0_LON-40.0,-0.35063204166468614,-0.3704655852245164,-0.33079849810485557,deep,4500,0.04245206806185824,0.36891152485983486,0,1
LAT52.5_LON3.6,-0.3402642704574061,-0.3515056410003258,-0.3290228999144863,shallow,95,0.4530786321208663,2.026622704504494,1,0
LAT51.3_LON1.9,-0.3449677082541811,-0.35569971135427136,-0.33423570515409096,shallow,60,0.4383000391646712,1.6935007593820461,1,1
LAT50.0_LON-3.3,-0.34353415430753687,-0.3529462835770404,-0.3341220250380329,shallow,60,1.7667947827928208,1.4423828649196642,1,1
LAT42.2_LON-42.8,-0.3431087886841658,-0.35065346948906595,-0.3355641078792654,deep,4500,0.032624863541176205,0.5617734423246361,0,0
LAT35.5_LON-36.3,-0.34664729130054867,-0.35539297880810305,-0.33790160379299405,deep,4200,0.019674001872934763,0.5427561175865275,0,0
LAT38.7_LON-39.6,-0.3302614805842119,-0.36284913980917477,-0.2976738213592487,deep,4200,0.012197937140738326,0.17630375366794243,0,0
LAT49.8_LON-4.5,-0.34214067668425696,-0.35230909388242937,-0.33197225948608455,shallow,60,0.716733768616077,0.8530336092619845,1,0
LAT54.2_LON5.5,-0.346158339121779,-0.3568493511438199,-0.33546732709973814,shallow,95,0.10149086753629458,1.3081686225225715,1,0
LAT56.2_LON6.6,-0.3465593028917021,-0.3569625443501298,-0.3361560614332743,shallow,95,0.13929383656401642,2.1343813433879877,1,1
LAT54.2_LON4.6,-0.34343930009261037,-0.35238103651626596,-0.3344975636689548,shallow,95,0.20803668561783314,1.1470468058327903,1,0
LAT55.1_LON3.5,-0.34194889347980534,-0.3496083601967128,-0.33428942676289775,shallow,95,0.25477118686586153,1.5505354003346696,1,0
LAT50.6_LON-2.8,-0.3422162997249837,-0.34794397080479805,-0.3364886286451692,shallow,60,0.7383754505738989,1.5854764170101083,1,0
LAT38.7_LON-38.6,-0.34377538896456217,-0.3534560775427128,-0.3340947003864114,deep,4200,0.011870456955913546,0.7763825171362877,0,0
LAT56.0_LON6.9,-0.3455502920592575,-0.3568462518643149,-0.3342543322542005,shallow,95,0.03784215469086328,1.9781966047943307,1,0
LAT57.5_LON7.3,-0.346475124566506,-0.3527718123127001,-0.34017843682031196,shallow,95,0.16161846865087479,1.1938699786196714,1,0
LAT41.5_LON-42.2,-0.34492229754928405,-0.352905094385932,-0.3369395007126361,deep,4500,0.011954426234073749,0.35769265888373525,0,0
LAT53.6_LON6.6,-0.34347561646859726,-0.35678044343226056,-0.33017078950493406,shallow,95,0.5520168336010907,2.039740703667441,1,0
LAT36.5_LON-39.4,-0.27271388971212696,-0.39646564231386067,-0.14896213711039313,deep,4200,0.01175289996648927,0.24672012554545547,0,0
